ID,IMDB ID,Title,Original Title,Spoken Languages,Collection,Release Date,Genres,Tagline,Overview,Runtime,Production Companies,Production Countries,Budget,Revenue,Vote Average,Vote Count,Popularity,Homepage,Status,Poster Path
61791,tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,English,Planet of the Apes (Reboot) Collection,2011-08-03,"Thriller, Action, Drama, Science Fiction",Evolution Becomes Revolution.,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",105 mins,"Ingenious Film Partners, Ingenious Media, Twentieth Century Fox Film Corporation, Dune Entertainment, Dune Entertainment III, Chernin Entertainment, Big Screen Productions",United States of America,"93,000,000","482,860,185",7.0,"4,452",41.613762,http://www.apeswillrise.com/,Released,/esqXMJv6PiK7GJVRwd2FA3SZUoW.jpg
55779,tt1622979,Final Destination 5,Final Destination 5,"English, 广州话 / 廣州話",Final Destination Collection,2011-08-12,"Horror, Mystery",We all share a common destination.,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",92 mins,"New Line Cinema, Practical Pictures, Parallel Zide",United States of America,"47,000,000","157,887,643",5.9,892,12.912491,http://finaldestinationmovie.warnerbros.com/index.html,Released,/m4xhyjrybUGGY2p6bjrF4AO5Osl.jpg
55465,tt1268799,A Very Harold & Kumar Christmas,A Very Harold & Kumar Christmas,English,Harold & Kumar Collection,2011-11-04,Comedy,Christmas comes prematurely.,"Six years have elapsed since Guantanamo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn.",108 mins,"New Line Cinema, Mandate Pictures",United States of America,"19,000,000","35,387,212",6.0,335,10.724679,http://haroldandkumar.warnerbros.com,Released,/8zdGMb5lfq2JB5OpipASK85URHC.jpg
58151,tt1438176,Fright Night,Fright Night,English,Fright Night (Reboot) Collection,2011-08-18,"Horror, Comedy",You can't run from evil when it lives next door.,"A teenager suspects his new neighbour is a vampire. Unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician in this remake of the 1985 comedy-horror classic.",106 mins,Touchstone Pictures,"United Kingdom, United States of America","17,000,000","24,922,237",6.0,617,9.665251,http://www.welcometofrightnight.com,Released,/6bpthoORc53b2SEG3JwFBRZQnT5.jpg
21786,tt0808276,Cold Prey,Fritt vilt,Norsk,Cold Prey Collection,2006-10-13,"Drama, Horror, Mystery, Thriller",You'll Catch Your Death.,"Jannicke, Morten Tobias, Eirik, Mikael and Ingunn are on a snowboarding vacation in Jotunheimen. They are forced to take shelter in an abandoned hotel when Morten Tobias breaks his leg and their car is too far away for them to reach within nightfall. They quickly discover that the hotel was closed in the seventies due to the disappearance of the managers’ son.",97 mins,Fantefilm,Norway,0,0,6.3,91,5.319439,http://www.frittvilt.com/frittvilt/,Released,/nR9Gqb50QB226nX7Npe2F9Am2tL.jpg
52015,tt1464580,Stake Land,Stake Land,English,Stake Land Collection,2010-09-30,"Drama, Horror, Action, Thriller, Science Fiction",The Most Dangerous Thing Is To Be Alive.,"Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.",98 mins,"Glass Eye Pix, Belladonna Productions, Off Hollywood Pictures",United States of America,"650,000","33,245",6.2,290,7.814255,http://www.stakelandthefilm.com/,Released,/xohrZtjqSsP5hWK5J3dn8YyelKY.jpg
40016,tt1316037,Birdemic: Shock and Terror,Birdemic: Shock and Terror,English,Birdemic Collection,2010-02-27,"Horror, Science Fiction",Why did the eagles and vultures attack?,"A platoon of eagles and vultures attacks the residents of a small town. Many people die. It's not known what caused the flying menace to attack. Two people manage to fight back, but will they survive Birdemic?",95 mins,,United States of America,0,0,2.1,69,2.52968,http://www.birdemic.com/,Released,/vYGp5RtaLKxKO8RNeyHZUIdOi5r.jpg
69798,tt1716772,The Inbetweeners Movie,The Inbetweeners Movie,English,The Inbetweeners Collection,2011-08-19,Comedy,This year four boys become men.,"High school graduation just wouldn’t be complete without an un-chaperoned, uninhibited and unforgettable final holiday. At least that’s what Will, Jay, Simon and Neil think when they book a two-week stay on an exotic Greek island. As their dreams of sun-drenched days and booze-filled nights are left hopelessly unfulfilled, the lads fight their way into the party scene with hilariously humiliating results in this smash hit UK raunchy comedy.",97 mins,Channel 4 Television Corporation,United Kingdom,0,"88,025,781",6.2,341,5.747681,https://itunes.apple.com/us/movie/the-inbetweeners/id586818977?ign-mpt=uo%3D4,Released,/705cX3NvfegQUCPNhSqeIZanYDj.jpg
72914,tt1227378,"Fat, Sick & Nearly Dead","Fat, Sick & Nearly Dead",English,"Fat, Sick & Nearly Dead",2010-04-16,Documentary,"FAT, SICK & NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.","100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb man whose gut was bigger than a beach ball and a path laid out before him that wouldn't end well— with one foot already in the grave, the other wasn't far behind. FAT, SICK &amp; NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.",97 mins,,"United States of America, Australia",0,0,7.1,49,2.255345,http://www.fatsickandnearlydead.com,Released,/suZK8xDjP0E5J8PtE3KvOcfxLe0.jpg
24428,tt0848228,The Avengers,The Avengers,English,The Avengers Collection,2012-04-25,"Science Fiction, Action, Adventure",Some assembly required.,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",143 mins,"Paramount Pictures, Marvel Studios",United States of America,"220,000,000","1,519,557,910",7.4,"12,000",89.887648,http://marvel.com/avengers_movie/,Released,/cezWGskPY5x7GaglTTRN4Fugfb8.jpg
60935,tt0905372,The Thing,The Thing,"English, Norsk, Dansk",The Thing Collection,2011-10-12,"Horror, Science Fiction, Mystery, Thriller",It's Not Human. Yet.,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller.",103 mins,"Universal Pictures, Strike Entertainment, Morgan Creek Productions","United States of America, Canada","35,000,000","28,128,670",6.0,876,10.169411,http://www.uphe.com/movies/the-thing-2011,Released,/a2Cme25fHcSdIQ2wW6aWmE4owUI.jpg
10005,tt0497329,Behind Enemy Lines II: Axis of Evil,Behind Enemy Lines II: Axis of Evil,"English, Pусский",Behind Enemy Lines Collection,2006-10-17,"Action, Adventure, Thriller",The fate of the world hangs in the balance in this explosive action-thriller.,"Navy SEALS, headed by Lt. Bobby James, are dispatched to North Korea on a covert mission, all in an effort to take out a missile site...",96 mins,Twentieth Century Fox Film Corporation,United States of America,0,0,4.5,31,11.063562,http://www.foxhome.com/behindenemylinesiiaxisofevil,Released,/dw1ArDmyrKgqWYohM6CGEpRMxca.jpg
72571,tt1778304,Paranormal Activity 3,Paranormal Activity 3,English,Paranormal Activity Collection,2011-10-19,Horror,It Runs In The Family,"In 1988, evil begins to terrorize young sisters Katie and Kristi for the first time when an invisible entity resides in their home.",83 mins,"Paramount Pictures, Blumhouse Productions, Room 101, Solana Films",United States of America,"5,000,000","205,703,818",5.9,685,10.996308,http://www.paranormalmovie.com/,Released,/uDO3wyyxrMm93lZZBuslLQxNMgJ.jpg
58233,tt1634122,Johnny English Reborn,Johnny English Reborn,"Deutsch, 广州话 / 廣州話, English, 普通话, Pусский",Johnny English Collection,2011-09-15,"Crime, Adventure, Action, Comedy, Thriller",One man. One mission. No chance.,"The most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics. When MI-7 receives word that the Chinese premier has become the target of some high-powered killers, it falls on Johnny English to save the day. Armed with the latest high-tech weaponry and gadgets that would make even James Bond jealous, the once-disgraced agent uncovers evidence of a massive conspiracy involving some of the world's most powerful organisations, and vows to redeem his tarnished reputation by stopping the killers before they can strike.",101 mins,Universal Pictures,"United Kingdom, Hong Kong, China","45,000,000","160,078,586",6.0,"1,026",10.668658,http://www.johnnyenglishreborn.com/,Released,/vnS4Lb5rNx2ZucVdrW3TQd6n2AL.jpg
64328,tt1204342,The Muppets,The Muppets,English,The Muppet Collection,2011-11-22,"Comedy, Family, Music",They're closer than you think.,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",103 mins,Walt Disney Pictures,United States of America,"45,000,000","165,184,237",6.5,509,10.214369,http://disney.go.com/muppets/,Released,/Ai7JRZFEXXOX7rhgfeL861zZtWv.jpg
50619,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Breaking Dawn - Part 1,"English, Português",The Twilight Collection,2011-03-15,"Adventure, Fantasy, Romance",Forever is just the beginning,"The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.",117 mins,"Summit Entertainment, Sunswept Entertainment, Total Entertainment, TSBD Canada Productions, Zohar International, Temple Hill Entertainment, TSBD Louisiana, TSBD Productions",United States of America,"110,000,000","712,171,856",5.8,"2,622",25.9725,http://www.breakingdawn-themovie.com/,Released,/p2hlGr02imEs9zeBDAkpZ4PBk6s.jpg
15157,tt1071358,Another Cinderella Story,Another Cinderella Story,English,Cinderella Story Collection,2008-09-16,Music,Once upon a time....can happen again.,"A guy who danced with what could be the girl of his dreams at a costume ball only has one hint at her identity: the Zune she left behind as she rushed home in order to make her curfew. And with a once-in-a-lifetime opportunity in front of him, he sets out to find his masked beauty.",90 mins,"Warner Premiere, CS2 Films, Dylan Sellers Productions","Canada, United States of America","5,000,000",0,6.2,406,7.863793,http://anothercinderellastory.warnerbros.com/,Released,/fLdCKCfHT8A6bnWybBsQFjC4fCo.jpg
65759,tt1402488,Happy Feet Two,Happy Feet Two,English,Happy Feet Collection,2011-11-17,"Animation, Comedy, Family",Every step counts.,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters The Mighty Sven, a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to brings together the penguin nations and their allies to set things right.",100 mins,"Village Roadshow Pictures, Warner Bros., Dr D Studios, Kennedy Miller Mitchell",Australia,"130,000,000","150,406,466",5.8,381,9.141045,http://happyfeettwo.warnerbros.com/index.html,Released,/gY8lWCObaGvcDsmeM8QHBF4AZVk.jpg
76163,tt1764651,The Expendables 2,The Expendables 2,English,The Expendables Collection,2012-08-08,"Action, Adventure, Thriller",Back for War.,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",103 mins,"Nu Image Films, Millennium Films",United States of America,"100,000,000","312,573,423",6.1,"2,940",14.881566,http://theexpendables2film.com/,Released,/dJPnTe1qOcO7XqsJvESFph83m6m.jpg
